,MapRefNo,Neighborhood,GrLivArea,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogSalePrice
1324,535101020,NAmes,1128,SPLIT FOYER,RL,11380,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,3,3,CBlock,3,3,4,6,944.0,1,0.0,136.0,1080.0,GasA,Gd,1,SBrkr,1128,0,0,1.0,0.0,1,0,2,1,4,5,8,1,Attchd,1966.0,1,1.0,315.0,3,3,Y,238,0,0,0,0,0,1500,1,2010,WD ,Normal,178000,12.089538829274222
78,527451410,BrDale,1092,2-STORY PUD - 1946 & NEWER,RM,1680,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,525.0,525.0,GasA,TA,1,SBrkr,525,567,0,0.0,0.0,1,1,3,1,3,6,8,0,Detchd,1971.0,1,1.0,264.0,3,3,Y,0,0,0,0,0,0,0,3,2010,WD ,Family,88000,11.385092093460344
269,528181060,NridgHt,1554,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RL,4590,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,4,4,2,6,24.0,1,0.0,1530.0,1554.0,GasA,Ex,1,SBrkr,1554,0,0,0.0,0.0,2,0,2,1,4,6,8,1,Attchd,2006.0,2,2.0,627.0,3,3,Y,156,73,0,0,0,0,0,8,2007,WD ,Normal,209500,12.25247901834433
826,906223080,SawyerW,1879,2-STORY 1946 & NEWER,RL,10560,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,1,6,474.0,1,0.0,605.0,1079.0,GasA,Ex,1,SBrkr,1079,800,0,1.0,0.0,2,1,3,1,4,8,8,1,Attchd,1993.0,2,2.0,473.0,3,3,Y,400,100,144,0,0,0,0,8,2009,WD ,Normal,239900,12.387977448827787
313,906225180,SawyerW,1440,DUPLEX - ALL STYLES AND AGES,RL,9069,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,4,PConc,4,3,3,2,261.0,6,1083.0,0.0,1344.0,GasA,Gd,1,SBrkr,1440,0,0,2.0,0.0,2,0,2,2,4,8,8,0,Attchd,1993.0,1,4.0,920.0,3,3,Y,288,0,0,0,0,0,0,4,2006,WD ,Normal,224500,12.321630986164447
2254,902110010,OldTown,967,1-STORY 1945 & OLDER,RM,3153,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,967.0,967.0,GasA,Gd,1,SBrkr,967,0,0,0.0,0.0,1,0,2,1,3,5,8,1,Detchd,1920.0,1,1.0,180.0,2,3,N,0,0,26,0,0,0,0,7,2007,WD ,Normal,99900,11.511924964636645
1307,528322020,NoRidge,2551,2-STORY 1946 & NEWER,RL,12191,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,4,3,PConc,4,3,3,6,1181.0,1,0.0,598.0,1779.0,GasA,Ex,1,SBrkr,1779,772,0,1.0,0.0,2,1,4,1,4,8,8,2,Attchd,1998.0,3,3.0,925.0,3,3,Y,76,61,0,0,0,0,0,6,2007,WD ,Normal,384500,12.859699067927835
1351,923400025,Mitchel,1362,1-1/2 STORY FINISHED ALL AGES,RL,14115,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,5,5,1993,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Wood,4,3,1,6,732.0,1,0.0,64.0,796.0,GasA,Ex,1,SBrkr,796,566,0,1.0,0.0,1,1,1,1,3,5,8,0,Attchd,1993.0,1,2.0,480.0,3,3,Y,40,30,0,320,0,0,700,10,2009,WD ,Normal,143000,11.870599909242044
911,528477080,Somerst,1947,2-STORY 1946 & NEWER,FV,12552,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,222.0,1,0.0,769.0,991.0,GasA,Ex,1,SBrkr,991,956,0,0.0,0.0,2,1,3,1,4,8,8,1,Attchd,2004.0,2,2.0,678.0,3,3,Y,0,136,0,0,0,0,0,5,2010,WD ,Normal,254900,12.448626590364206
1430,527302210,NWAmes,1782,1-STORY 1946 & NEWER ALL STYLES,RL,14450,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,7,5,1979,1979,Hip,CompShg,Plywood,Plywood,BrkFace,194.0,4,3,CBlock,4,2,1,5,864.0,2,449.0,469.0,1782.0,GasA,TA,1,SBrkr,1782,0,0,0.0,1.0,2,0,3,1,4,6,8,1,Attchd,1979.0,3,2.0,551.0,3,3,Y,467,0,0,0,0,0,0,3,2008,WD ,Normal,220000,12.301382825334498
697,923226300,MeadowV,1092,2-STORY PUD - 1946 & NEWER,RM,1504,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Twnhs,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,4,252.0,1,0.0,294.0,546.0,GasA,TA,1,SBrkr,546,546,0,0.0,0.0,1,1,3,1,3,5,8,0,Attchd,1972.0,1,1.0,253.0,3,3,Y,0,0,0,0,0,0,0,5,2007,WD ,Normal,85500,11.356271654924852
338,909176180,SWISU,1551,1-1/2 STORY FINISHED ALL AGES,RL,10890,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,2,930.0,1,0.0,128.0,1058.0,GasA,TA,1,SBrkr,1058,493,0,1.0,0.0,2,0,3,1,2,6,8,0,Detchd,1938.0,1,1.0,240.0,2,3,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,137000,11.827736204810263
466,527302070,NWAmes,1260,1-STORY 1946 & NEWER ALL STYLES,RL,10825,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,4,3,CBlock,4,3,2,6,747.0,1,0.0,513.0,1260.0,GasA,TA,1,SBrkr,1260,0,0,1.0,0.0,2,0,3,1,3,6,8,0,Attchd,1983.0,1,2.0,598.0,3,3,Y,152,0,0,0,0,0,0,7,2008,WD ,Normal,181900,12.111212364506214
1019,923276100,Mitchel,902,1-STORY 1946 & NEWER ALL STYLES,RL,8885,Pave,1,Low,AllPub,Inside,2,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,4,301.0,5,324.0,239.0,864.0,GasA,TA,1,SBrkr,902,0,0,1.0,0.0,1,0,2,1,3,5,8,0,Attchd,1983.0,1,2.0,484.0,3,3,Y,164,0,0,0,0,0,0,6,2006,WD ,Normal,131000,11.782952602183288
363,535352080,NAmes,1216,1-1/2 STORY FINISHED ALL AGES,RL,8480,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,442.0,1,0.0,390.0,832.0,GasA,TA,1,SBrkr,832,384,0,0.0,0.0,1,0,2,1,3,6,8,0,Detchd,1947.0,1,1.0,336.0,3,3,Y,158,0,102,0,0,0,0,10,2008,COD,Abnorml,118500,11.682668239557323
2522,905476120,Edwards,1367,1-1/2 STORY FINISHED ALL AGES,RL,8405,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,4,1,3,241.0,4,391.0,229.0,861.0,GasA,Ex,1,SBrkr,961,406,0,1.0,0.0,1,0,4,1,3,7,8,0,Detchd,1978.0,1,1.0,384.0,3,3,Y,0,130,112,0,0,0,0,4,2008,WD ,Normal,119000,11.686878772093667
2414,903231080,BrkSide,1136,1-1/2 STORY FINISHED ALL AGES,RM,6240,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,4,80.0,1,0.0,624.0,704.0,GasA,Ex,1,SBrkr,624,512,0,0.0,1.0,1,0,2,1,3,6,8,0,Detchd,1990.0,1,1.0,336.0,3,3,Y,0,365,80,0,0,0,0,8,2008,WD ,Normal,123000,11.719939634354555
1344,528275110,Gilbert,1995,2-STORY 1946 & NEWER,RL,8740,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,574.0,1,0.0,280.0,854.0,GasA,Ex,1,SBrkr,864,1131,0,0.0,0.0,2,1,4,1,4,8,8,1,BuiltIn,2002.0,3,2.0,435.0,3,3,Y,264,48,0,0,0,0,0,7,2007,WD ,Normal,219500,12.299107511497363
1360,907135260,CollgCr,990,1-STORY 1946 & NEWER ALL STYLES,RL,9245,Pave,2,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,686.0,1,0.0,304.0,990.0,GasA,Ex,1,SBrkr,990,0,0,0.0,1.0,1,0,3,1,3,5,8,0,Detchd,1996.0,1,2.0,672.0,3,3,Y,0,0,0,0,0,0,0,2,2008,WD ,Normal,145000,11.884489021402711
2097,924151050,Mitchel,2000,2-STORY 1946 & NEWER,RL,9627,Pave,0,Lvl,AllPub,Inside,2,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,3,3,PConc,4,3,3,2,758.0,1,0.0,238.0,996.0,GasA,Ex,1,SBrkr,996,1004,0,0.0,0.0,2,1,3,1,3,9,8,1,Attchd,1993.0,3,3.0,650.0,3,3,Y,190,48,0,0,0,0,0,11,2006,WD ,Normal,188000,12.144197241812087
1094,905109170,ClearCr,1483,1-STORY 1946 & NEWER ALL STYLES,RL,20062,Pave,1,Low,AllPub,Inside,2,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,GasA,Gd,1,SBrkr,1483,0,0,1.0,0.0,1,1,1,1,3,4,8,2,Attchd,1977.0,2,2.0,690.0,3,3,Y,496,0,0,0,0,0,0,4,2010,WD ,Normal,270000,12.506177237980511
2124,527454200,NPkVill,1456,2-STORY PUD - 1946 & NEWER,RL,2280,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,311.0,1,0.0,544.0,855.0,GasA,Fa,1,SBrkr,855,601,0,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1978.0,1,2.0,440.0,3,3,Y,26,0,0,0,0,0,0,7,2010,WD ,Normal,146000,11.891361900690473
1524,903451090,IDOTRR,1930,2-STORY 1945 & OLDER,RM,6876,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,2,1,4,522.0,1,0.0,198.0,720.0,GasA,Fa,1,SBrkr,1146,784,0,1.0,0.0,2,0,4,1,3,8,8,0,Attchd,1927.0,1,1.0,316.0,3,3,Y,0,0,213,0,0,0,0,8,2009,WD ,Normal,149000,11.911701584927597
1034,534278070,NAmes,1728,1-STORY 1946 & NEWER ALL STYLES,RL,13495,Pave,1,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,3,4,CBlock,3,3,1,4,625.0,2,201.0,222.0,1048.0,GasA,Fa,1,SBrkr,1728,0,0,1.0,0.0,2,0,3,1,3,7,7,1,Detchd,1956.0,1,2.0,576.0,3,3,Y,0,99,0,0,0,0,0,7,2009,WD ,Normal,177625,12.087429865399402
685,923225240,MeadowV,1475,2-STORY PUD - 1946 & NEWER,RM,2665,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,3,3,1,5,548.0,3,173.0,36.0,757.0,GasA,Ex,1,SBrkr,925,550,0,0.0,0.0,2,0,4,1,3,6,8,1,Attchd,1977.0,2,1.0,336.0,3,3,Y,104,26,0,0,0,0,0,7,2006,WD ,Normal,127000,11.751942365440728
1420,916475020,Timber,1629,1-STORY 1946 & NEWER ALL STYLES,RL,14536,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,6,1300.0,1,0.0,316.0,1616.0,GasA,Ex,1,SBrkr,1629,0,0,1.0,0.0,2,0,3,1,4,9,8,1,Attchd,2002.0,3,3.0,808.0,3,3,Y,0,252,0,0,0,0,0,11,2007,WD ,Normal,270000,12.506177237980511
1529,923230200,Mitchel,796,SPLIT FOYER,RL,7689,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,SFoyer,5,8,1972,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,3,6,720.0,4,76.0,0.0,796.0,GasA,Gd,1,SBrkr,796,0,0,0.0,1.0,1,0,2,1,3,4,8,0,Detchd,1998.0,1,1.0,336.0,3,3,Y,138,0,0,0,0,0,0,7,2009,WD ,Normal,131900,11.789799338705405
819,909281030,Crawfor,1091,1-STORY 1946 & NEWER ALL STYLES,RL,7801,Pave,1,Lvl,AllPub,Corner,1,Feedr,Norm,1Fam,1Story,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,3,2,PConc,3,3,1,3,500.0,1,0.0,591.0,1091.0,GasA,Fa,0,FuseA,1091,0,0,0.0,1.0,1,0,2,1,3,5,8,1,Attchd,1951.0,3,1.0,344.0,3,3,Y,66,105,0,0,221,0,0,5,2008,WD ,Normal,104000,11.55214617812351
83,905108190,Sawyer,858,SPLIT FOYER,RL,7252,Pave,1,Lvl,AllPub,CulDSac,1,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,3,6,685.0,1,0.0,173.0,858.0,GasA,TA,1,SBrkr,858,0,0,1.0,0.0,1,0,2,1,3,5,8,0,Detchd,1983.0,1,2.0,576.0,3,3,Y,120,0,0,0,0,0,0,4,2009,WD ,Normal,134900,11.812289042195847
1914,909425085,Crawfor,2161,1-1/2 STORY FINISHED ALL AGES,RL,12392,Pave,0,Bnk,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,4,1,6,435.0,1,0.0,397.0,832.0,GasA,Ex,1,SBrkr,1218,943,0,1.0,0.0,2,1,3,1,4,8,8,2,Attchd,1994.0,3,2.0,506.0,3,3,Y,0,96,0,0,0,0,0,4,2008,WD ,Normal,263400,12.481429068291318
1311,907255010,CollgCr,1358,1-STORY 1946 & NEWER ALL STYLES,RL,11088,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,4,3,PConc,4,3,1,6,872.0,1,0.0,476.0,1348.0,GasA,Ex,1,SBrkr,1358,0,0,1.0,0.0,1,1,1,1,4,5,8,1,Attchd,2002.0,1,2.0,418.0,3,3,Y,68,166,0,0,0,0,0,6,2006,WD ,Normal,220000,12.301382825334498
1789,528315080,NoRidge,2234,2-STORY 1946 & NEWER,RL,9545,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,322.0,4,3,PConc,4,3,2,6,505.0,1,0.0,655.0,1160.0,GasA,Ex,1,SBrkr,1205,1029,0,1.0,0.0,2,1,3,1,4,7,8,1,BuiltIn,2000.0,2,3.0,768.0,3,3,Y,0,50,0,0,0,0,0,6,2006,WD ,Normal,300000,12.611537753638338
1439,533251120,Veenker,1232,1-STORY 1946 & NEWER ALL STYLES,RL,11120,Pave,1,Lvl,AllPub,CulDSac,1,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,1,4,660.0,1,0.0,572.0,1232.0,GasA,TA,1,SBrkr,1232,0,0,0.0,0.0,2,0,3,1,3,6,8,0,Attchd,1984.0,1,2.0,516.0,3,3,Y,0,0,0,0,0,0,0,6,2008,WD ,Normal,162500,11.998433280751929
2521,528120020,NridgHt,1717,1-STORY 1946 & NEWER ALL STYLES,RL,11146,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,250.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1709.0,1709.0,GasA,Ex,1,SBrkr,1717,0,0,0.0,0.0,2,0,3,1,4,7,8,1,Attchd,2006.0,2,3.0,908.0,3,3,Y,169,39,0,0,0,0,0,7,2009,WD ,Normal,255500,12.450977688625896
919,905201080,Sawyer,1375,1-STORY 1946 & NEWER ALL STYLES,RL,14175,Pave,0,Bnk,AllPub,Inside,2,PosA,Norm,1Fam,1Story,5,5,1956,1998,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,386.0,5,522.0,332.0,1240.0,GasA,Gd,1,SBrkr,1375,0,0,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,1956.0,1,1.0,323.0,3,3,Y,0,0,0,0,0,0,0,12,2007,WD ,Normal,187000,12.138863895836725
1440,907414020,CollgCr,1500,1-STORY 1946 & NEWER ALL STYLES,RL,8487,Pave,0,Lvl,AllPub,FR2,1,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,3,6,20.0,1,0.0,1480.0,1500.0,GasA,Ex,1,SBrkr,1500,0,0,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2004.0,2,2.0,570.0,3,3,Y,192,36,0,0,0,0,0,8,2009,WD ,Normal,190000,12.154779351142624
2170,535178120,NAmes,1382,1-STORY 1946 & NEWER ALL STYLES,RL,8750,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483.0,727.0,1382.0,GasA,Gd,1,FuseA,1382,0,0,0.0,1.0,1,0,3,1,4,6,8,0,Attchd,1955.0,1,1.0,350.0,3,3,Y,280,0,0,0,0,0,0,7,2009,WD ,Normal,153000,11.938193200374572
1869,907290180,CollgCr,848,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,4435,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,Ex,1,SBrkr,848,0,0,1.0,0.0,1,0,1,1,4,4,8,0,Attchd,2003.0,3,2.0,420.0,3,3,Y,140,0,0,0,0,0,0,6,2009,WD ,Normal,144000,11.877568578558138
1602,907262060,CollgCr,2327,2-STORY 1946 & NEWER,RL,10905,Pave,2,Lvl,AllPub,CulDSac,1,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1129.0,1129.0,GasA,Ex,1,SBrkr,1129,1198,0,0.0,0.0,2,1,4,1,4,9,8,1,BuiltIn,2003.0,2,2.0,596.0,3,3,Y,0,57,0,0,0,0,0,8,2008,WD ,Normal,240000,12.388394202324129
205,903484080,IDOTRR,1484,1-1/2 STORY FINISHED ALL AGES,RM,10320,Pave,0,Lvl,AllPub,Corner,1,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,0.0,771.0,771.0,GasA,Fa,1,SBrkr,866,504,114,0.0,0.0,2,0,3,1,3,6,1,0,Detchd,1910.0,1,1.0,264.0,3,2,N,14,211,0,0,84,0,0,9,2007,COD,Abnorml,50000,10.819778284410283
808,902206220,OldTown,1633,1-1/2 STORY FINISHED ALL AGES,RM,11851,Pave,0,Lvl,AllPub,Inside,1,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,4,780.0,1,0.0,247.0,1027.0,GasA,Ex,1,SBrkr,1027,606,0,0.0,0.0,1,0,3,1,4,7,8,1,Detchd,1948.0,1,1.0,240.0,3,3,Y,0,100,126,0,0,0,0,6,2010,WD ,Normal,129000,11.76756768334381
1510,528108010,NridgHt,1600,1-STORY 1946 & NEWER ALL STYLES,RL,14230,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1566.0,1566.0,GasA,Ex,1,SBrkr,1600,0,0,0.0,0.0,2,0,3,1,4,7,8,1,Attchd,2007.0,2,3.0,890.0,3,3,Y,0,56,0,0,0,0,0,7,2009,WD ,Normal,256300,12.454103912352162
1196,528231050,Gilbert,1838,2-STORY 1946 & NEWER,RL,21930,Pave,3,Lvl,AllPub,Inside,1,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,3,1,0.0,1,0.0,732.0,732.0,GasA,Ex,1,SBrkr,734,1104,0,0.0,0.0,2,1,4,1,3,7,8,1,BuiltIn,2005.0,3,2.0,372.0,3,3,Y,100,40,0,0,0,0,0,7,2006,WD ,Normal,192140,12.16597955196373
1057,535302070,NAmes,948,1-STORY 1946 & NEWER ALL STYLES,RL,10950,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,441.0,1,0.0,507.0,948.0,GasA,TA,1,SBrkr,948,0,0,0.0,0.0,1,0,2,1,3,5,8,0,Detchd,1952.0,1,2.0,410.0,3,3,N,0,48,0,0,0,0,0,4,2007,WD ,Normal,125000,11.736069016284437
1943,534251030,NWAmes,1320,SPLIT FOYER,RL,16500,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,3,3,CBlock,4,3,3,6,962.0,1,0.0,270.0,1232.0,GasA,Fa,1,SBrkr,1320,0,0,0.0,1.0,2,0,3,1,3,5,8,1,Attchd,1971.0,2,2.0,495.0,3,3,Y,0,20,0,0,0,0,0,5,2009,WD ,Normal,172500,12.058152515453552
1281,533241030,Somerst,1950,2-STORY 1946 & NEWER,FV,7399,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,4,3,PConc,4,3,1,4,649.0,1,0.0,326.0,975.0,GasA,Ex,1,SBrkr,975,975,0,0.0,0.0,2,1,3,1,4,7,8,1,Detchd,1997.0,2,2.0,576.0,3,3,Y,0,10,0,0,198,0,0,6,2007,WD ,Normal,239000,12.384218830913648
656,534252040,NAmes,1344,1-STORY 1946 & NEWER ALL STYLES,RL,9503,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,457.0,3,374.0,193.0,1024.0,GasA,TA,1,SBrkr,1344,0,0,1.0,0.0,1,0,2,1,3,6,7,1,Detchd,1970.0,1,1.0,484.0,3,3,Y,316,28,0,0,0,0,0,6,2007,WD ,Normal,144000,11.877568578558138
2403,907255060,CollgCr,1786,1-STORY 1946 & NEWER ALL STYLES,RL,14860,Pave,2,Lvl,AllPub,CulDSac,1,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,5,3,4,6,1538.0,1,0.0,240.0,1778.0,GasA,Ex,1,SBrkr,1786,0,0,1.0,0.0,2,0,3,1,4,6,8,1,Attchd,2002.0,2,3.0,715.0,3,3,Y,182,35,0,0,0,0,0,6,2008,WD ,Normal,300000,12.611537753638338
1442,535302130,NAmes,1152,1-STORY 1946 & NEWER ALL STYLES,RL,9373,Pave,1,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,3,3,CBlock,3,3,1,3,500.0,2,196.0,456.0,1152.0,GasA,TA,1,SBrkr,1152,0,0,0.0,0.0,1,1,3,1,3,6,8,0,Detchd,1971.0,1,2.0,636.0,3,3,Y,0,0,0,0,0,0,0,5,2008,WD ,Normal,137500,11.831379196088763
2447,909175050,SWISU,2192,2-1/2 STORY ALL AGES,RL,8400,Pave,0,Bnk,AllPub,Inside,2,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,2,378.0,1,0.0,342.0,720.0,GasA,Ex,1,SBrkr,1052,720,420,0.0,0.0,2,1,4,1,4,8,8,1,Detchd,1939.0,1,1.0,240.0,3,3,Y,262,24,0,0,0,0,0,7,2008,WD ,Normal,179500,12.097930486910471
