,MapRefNo,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,Price/SF,BsmtPercentUnfinished,LowQualFinishedPercent,TotalAuxSF,relativeAuxSF,Price/AuxSF,SchD_S,GLA,LndAc_S,Ext1,OthAc_S,ImpAc_S,ValType,NmbrBRs,Rcrd_Yr,GarYrBlt,TtlBsmtSF,TxD_S,YrBuilt,PA-Strt,PA-StSfx,Central Air,Source,AcreNt_S,Ext2,TtlVal_AsrYr,PA-Nmbr,AcreGr,Rcrd_Mo,Cars,Date
1617,909175100,1694,136500,50,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390,304,0,0.0,0.0,2,0,4,1,TA,7,Typ,1,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,128,0,0,0,0,6,2008,WD ,Normal,2875.0,47.47826086956522,0.6418289585097375,0.0,9104.0,-1572.488372093023,14.993409490333919,1,1694.0,50000,MetalSd,150100,0,F,4.0,2018.0,1925.0,1181.0,1,1925.0,HAYWARD,AVE,Yes,Ames City Assessor,0.0,MetalSd,200100,517,0.0,3.0,2.0,10-Jul-20
1618,923276250,2432,159000,90,RL,7700,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Po,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1216.0,1216.0,GasA,Gd,Y,SBrkr,1216,1216,0,0.0,0.0,4,2,4,2,TA,10,Typ,0,Attchd,1985.0,Unf,2.0,616.0,TA,Fa,Y,200,0,0,0,0,0,600,2,2010,WD ,Normal,3648.0,43.58552631578947,1.0,0.0,8316.0,-2360.488372093023,19.11976911976912,1,2432.0,51100,HdBoard,153200,0,F,4.0,2010.0,1985.0,1216.0,1,1985.0,DULUTH,ST,Yes,Ames City Assessor,0.0,HdBoard,204300,615,0.0,2.0,2.0,10-Jul-20
1619,527401130,1792,133000,90,RL,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,0.0,896.0,896.0,GasA,TA,Y,SBrkr,896,896,0,0.0,0.0,2,2,4,2,TA,8,Typ,0,Detchd,1982.0,Unf,2.0,480.0,TA,TA,Y,0,45,0,0,0,0,0,6,2008,WD ,Normal,2688.0,49.479166666666664,1.0,0.0,9525.0,-1151.488372093023,13.963254593175852,1,1792.0,36400,VinylSd,109300,0,F,4.0,2015.0,1982.0,896.0,1,1974.0,TOP O HOLLOW,RD,Yes,Ames City Assessor,0.0,VinylSd,145700,1116.0,0.0,2.0,2.0,10-Jul-20
1620,534201040,1107,127000,20,RL,8050,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,474.0,BLQ,38.0,437.0,949.0,GasA,TA,Y,SBrkr,1107,0,0,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Attchd,1967.0,RFn,1.0,308.0,TA,TA,Y,88,64,0,0,0,0,0,3,2007,WD ,Normal,2056.0,61.7704280155642,0.46048472075869334,0.0,8422.0,-2254.488372093023,15.079553550225599,1,1107.0,41400,MetalSd,124200,0,F,3.0,2007.0,1967.0,949.0,1,1967.0,28TH,ST,Yes,Ames City Assessor,0.0,MetalSd,165600,1404.0,0.0,3.0,1.0,10-Jul-20
1622,905105260,955,127000,20,RL,7742,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,192.0,955.0,GasA,Ex,Y,SBrkr,955,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD ,Normal,1910.0,66.49214659685863,0.20104712041884817,0.0,8128.0,-2548.488372093023,15.625,1,955.0,39500,HdBoard,118500,0,F,3.0,2019.0,1966.0,955.0,1,1966.0,YUMA,AVE,Yes,Ames City Assessor,0.0,HdBoard,158000,932,0.0,11.0,1.0,10-Jul-20
1623,904351200,1369,103600,70,RH,6629,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551.0,Unf,0.0,121.0,672.0,GasA,TA,N,SBrkr,697,672,0,1.0,0.0,2,0,3,1,TA,6,Typ,0,Detchd,1930.0,Unf,1.0,300.0,TA,TA,Y,147,0,0,0,0,0,0,7,2009,WD ,Normal,2041.0,50.759431651151395,0.1800595238095238,0.0,6929.0,-3747.488372093023,14.951652475104632,1,1369.0,32800,Wd Sdng,98400,0,F,3.0,2018.0,1930.0,672.0,1,1925.0,LINCOLN,WAY,Yes,Ames City Assessor,0.0,Wd Sdng,131200,2919,0.0,9.0,1.0,10-Jul-20
1624,902207110,840,64000,30,RM,5747,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Gd,Y,SBrkr,840,0,0,0.0,0.0,1,0,2,1,Fa,5,Typ,0,Detchd,1938.0,Unf,1.0,250.0,TA,Fa,N,112,0,0,0,0,0,0,6,2006,WD ,Normal,1638.0,39.072039072039075,1.0,0.0,5997.0,-4679.488372093023,10.672002668000667,1,840.0,28000,VinylSd,84000,0,F,2.0,2013.0,1938.0,798.0,1,1920.0,MAXWELL,AVE,Yes,Ames City Assessor,0.0,VinylSd,112000,1009,0.0,3.0,1.0,10-Jul-20
1625,902100110,2014,169000,70,RM,9856,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,716.0,716.0,GasA,Ex,Y,FuseA,1007,1007,0,0.0,0.0,2,0,5,1,TA,8,Typ,0,Detchd,1900.0,Unf,2.0,624.0,TA,TA,Y,0,72,167,0,0,0,0,6,2006,WD ,Normal,2730.0,61.904761904761905,1.0,0.0,10719.0,42.51162790697708,15.766396119040955,1,2014.0,46200,CemntBd,138400,0,F,5.0,2006.0,1900.0,716.0,1,1900.0,WILSON,AVE,Yes,Ames City Assessor,0.0,CmentBd,184600,1203.0,0.0,6.0,2.0,10-Jul-20
1626,902105010,1360,111000,70,RM,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,2003,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Fa,N,SBrkr,680,680,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,Attchd,1910.0,Unf,1.0,330.0,Fa,TA,Y,192,50,0,0,0,0,0,1,2008,WD ,Normal,2040.0,54.411764705882355,1.0,0.0,5180.0,-5496.488372093023,21.428571428571427,1,1360.0,29100,AsbShng,87400,0,F,2.0,2020.0,1910.0,680.0,1,1910.0,12TH,ST,No,Ames City Assessor,0.0,AsbShng,116500,418.0,0.0,4.0,1.0,10-Jul-20
1627,909426060,2315,257000,60,RL,15600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,7,1950,1963,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,405.0,TA,Gd,CBlock,Gd,TA,No,GLQ,760.0,Unf,0.0,408.0,1168.0,GasA,Gd,Y,SBrkr,1278,1037,0,1.0,0.0,2,0,4,1,TA,9,Typ,3,Attchd,1950.0,Fin,1.0,342.0,TA,TA,Y,0,0,0,0,192,0,0,7,2006,WD ,Normal,3483.0,73.78696525983348,0.3493150684931507,0.0,16134.0,5457.511627906977,15.929093839097558,1,2315.0,76100,Wd Sdng,228200,0,F,4.0,2006.0,1950.0,1168.0,1,1950.0,FRILEY,RD,Yes,Ames City Assessor,0.0,Wd Sdng,304300,2019,0.0,7.0,1.0,10-Jul-20
1628,534401140,1510,178900,20,RL,9680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,1010.0,Unf,0.0,500.0,1510.0,GasA,Ex,Y,SBrkr,1510,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1967.0,RFn,2.0,517.0,TA,TA,Y,0,40,0,0,204,0,0,4,2010,WD ,Normal,3020.0,59.23841059602649,0.33112582781456956,0.0,10441.0,-235.48837209302292,17.1343741020975,1,1510.0,55900,Wd Sdng,167700,0,F,3.0,2010.0,1967.0,1510.0,1,1967.0,COOLIDGE,DR,Yes,Ames City Assessor,0.0,Plywood,223600,1403.0,0.0,4.0,2.0,10-Jul-20
1629,527377110,1877,178900,60,RL,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,6,1974,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,931.0,LwQ,153.0,0.0,1084.0,GasA,TA,Y,SBrkr,1084,793,0,1.0,0.0,2,1,4,1,TA,8,Typ,1,Attchd,1974.0,Unf,2.0,488.0,TA,TA,Y,0,96,0,0,0,0,0,11,2007,WD ,Normal,2961.0,60.418777440054036,0.0,0.0,8584.0,-2092.488372093023,20.841099720410064,1,1877.0,61500,HdBoard,184600,0,F,4.0,2020.0,1974.0,1084.0,1,1974.0,JOHNSON,ST,Yes,Ames City Assessor,0.0,HdBoard,246100,1642.0,0.0,1.0,2.0,10-Jul-20
1630,908102290,816,100000,20,RL,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0.0,126.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,1.0,0.0,1,0,2,1,TA,3,Typ,1,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,0,0,0,0,5,2009,WD ,Normal,1632.0,61.27450980392157,0.15441176470588236,0.0,9165.0,-1511.488372093023,10.911074740861975,1,1200.0,34700,MetalSd,104000,0,F,3.0,2009.0,1958.0,816.0,1,1938.0,ABRAHAM,DR,Yes,Ames City Assessor,0.0,MetalSd,138700,207,0.0,5.0,1.0,10-Jul-20
1631,907252120,1601,272000,20,RL,11423,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1358.0,Unf,0.0,223.0,1581.0,GasA,Ex,Y,SBrkr,1601,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2001.0,RFn,2.0,670.0,TA,TA,Y,180,0,0,0,0,0,2000,5,2010,WD ,Normal,3182.0,85.48082966687618,0.14104996837444655,0.0,12093.0,1416.511627906977,22.492350946828743,1,1601.0,78300,VinylSd,235000,0,F,3.0,2010.0,2001.0,1581.0,1,2001.0,HEMINGWAY,DR,Yes,Ames City Assessor,0.0,VinylSd,313300,4831,0.0,5.0,2.0,10-Jul-20
1633,903425245,2019,167500,70,RL,11414,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,TA,N,SBrkr,1136,883,0,0.0,0.0,1,0,3,1,Gd,8,Typ,0,Detchd,1997.0,Unf,2.0,532.0,TA,TA,Y,509,135,0,0,0,0,0,10,2009,WD ,Normal,2747.0,60.97560975609756,1.0,0.0,12081.0,1404.511627906977,13.864746295836438,1,2019.0,49700,HdBoard,148900,0,F,3.0,2016.0,1997.0,728.0,1,1910.0,RIDGEWOOD,AVE,Yes,Ames City Assessor,0.0,HdBoard,198600,600,0.0,6.0,2.0,10-Jul-20
1634,902107050,936,140000,90,RM,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936.0,Unf,0.0,0.0,936.0,GasA,TA,Y,SBrkr,936,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1980.0,Unf,2.0,672.0,TA,TA,Y,49,0,0,0,0,0,0,8,2007,WD ,Normal,1872.0,74.78632478632478,0.0,0.0,7872.0,-2804.488372093023,17.784552845528456,1,936.0,41900,MetalSd,125600,0,F,2.0,2007.0,1980.0,936.0,1,1980.0,10TH,ST,Yes,Ames City Assessor,0.0,MetalSd,167500,511.0,0.0,8.0,2.0,10-Jul-20
1635,531477020,841,82000,20,RH,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,721.0,721.0,GasA,Gd,Y,SBrkr,841,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,CarPort,1950.0,Unf,1.0,294.0,TA,TA,N,250,0,24,0,0,0,0,9,2009,WD ,Normal,1562.0,52.49679897567221,1.0,0.0,8718.0,-1958.488372093023,9.405827024546914,1,841.0,21400,Wd Sdng,64000,0,F,2.0,2009.0,1950.0,721.0,1,1950.0,NORTH DAKOTA,AVE,Yes,Ames City Assessor,0.0,AsbShng,85400,1515.0,0.0,9.0,1.0,10-Jul-20
1636,905104180,894,130000,20,RL,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702.0,Unf,0.0,192.0,894.0,GasA,Ex,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Attchd,1967.0,RFn,2.0,450.0,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD ,Normal,1788.0,72.7069351230425,0.21476510067114093,0.0,10214.0,-462.4883720930229,12.727628744859997,1,894.0,39300,VinylSd,118000,0,F,3.0,2017.0,1967.0,894.0,1,1967.0,YUMA,AVE,Yes,Ames City Assessor,0.0,VinylSd,157300,903,0.0,5.0,2.0,10-Jul-20
1637,909177120,1424,168000,30,RL,7290,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0,0.0,0.0,2,0,2,1,TA,7,Typ,1,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,0,0,0,4,2008,WD ,Normal,2652.0,63.34841628959276,1.0,0.0,7692.0,-2984.488372093023,21.8408736349454,1,1424.0,51300,WdShing,153800,0,F,2.0,2015.0,1921.0,1228.0,1,1921.0,HAYWARD,AVE,Yes,Ames City Assessor,0.0,Wd Shng,205100,538,0.0,7.0,1.0,10-Jul-20
1638,528228375,1589,226500,120,RL,3621,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,1406.0,GasA,Ex,Y,SBrkr,1589,0,0,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,0,0,11,2007,WD ,Normal,2995.0,75.62604340567613,0.22901849217638692,0.0,4271.0,-6405.488372093023,53.03207679700304,5,1589.0,72400,VinylSd,217200,0,F,2.0,2012.0,2003.0,1406.0,45,2003.0,WESTWIND,DR,Yes,Ames City Assessor,0.0,VinylSd,289600,2314.0,0.0,12.0,3.0,10-Jul-20
1639,906475170,1743,279000,20,RL,20064,Pave,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976,1976,Shed,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,Gd,Gd,LwQ,51.0,GLQ,915.0,0.0,966.0,GasA,Ex,Y,SBrkr,1743,0,0,2.0,0.0,0,1,0,1,Gd,5,Typ,2,Attchd,1976.0,Fin,2.0,529.0,TA,TA,Y,646,0,0,0,0,0,0,5,2007,WD ,Normal,2709.0,102.99003322259136,0.0,0.0,20593.0,9916.511627906977,13.548293109308988,1,1743.0,75700,Wd Sdng,227000,0,F,0.0,2014.0,1976.0,966.0,1,1976.0,WESTBEND,DR,Yes,Ames City Assessor,0.0,Wd Sdng,302700,4915,0.0,6.0,2.0,10-Jul-20
1641,535375010,792,99900,20,RL,5470,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,792.0,792.0,GasA,Gd,Y,FuseA,792,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1958.0,Unf,1.0,366.0,Fa,TA,Y,0,90,0,0,0,0,0,8,2009,WD ,Normal,1584.0,63.06818181818182,1.0,0.0,5926.0,-4750.488372093023,16.85791427607155,1,792.0,29400,MetalSd,88200,0,F,2.0,2009.0,1958.0,792.0,1,1958.0,16TH,ST,Yes,Ames City Assessor,0.0,MetalSd,117600,316.0,0.0,8.0,1.0,10-Jul-20
1642,909455030,1034,185000,120,RM,3907,Pave,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,747.0,Unf,0.0,235.0,982.0,GasA,Gd,Y,SBrkr,1034,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,1989.0,Fin,2.0,598.0,TA,TA,Y,141,36,0,0,0,0,0,4,2010,WD ,Normal,2016.0,91.76587301587301,0.23930753564154786,0.0,4541.0,-6135.488372093023,40.739925126624094,1,1034.0,46200,HdBoard,138500,0,F,1.0,2017.0,1989.0,982.0,1,1989.0,LITTLE BLUESTEM,CT,Yes,Ames City Assessor,0.0,HdBoard,184700,1504,0.0,5.0,2.0,10-Jul-20
1643,528354050,2344,265000,60,RL,10208,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,921.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1264.0,1264.0,GasA,Ex,Y,SBrkr,1277,1067,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,1996.0,RFn,3.0,889.0,TA,TA,Y,220,0,0,0,0,0,0,7,2009,WD ,Normal,3608.0,73.4478935698448,1.0,0.0,11097.0,420.5116279069771,23.880328016581057,1,2338.0,84600,VinylSd,253900,0,F,3.0,2009.0,1996.0,1264.0,1,1996.0,TUPELO,CIR,Yes,Ames City Assessor,0.0,VinylSd,338500,3215.0,0.0,7.0,3.0,10-Jul-20
1644,534455080,1433,161000,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,0.0,336.0,1251.0,GasA,TA,Y,SBrkr,1433,0,0,1.0,0.0,1,0,3,1,TA,7,Min1,1,Attchd,1961.0,Unf,2.0,441.0,TA,TA,Y,144,0,205,0,0,0,0,6,2006,WD ,Normal,2684.0,59.98509687034277,0.2685851318944844,0.0,10246.0,-430.4883720930229,15.71344915088815,1,1433.0,52400,WdShing,157200,0,F,3.0,2006.0,1961.0,1251.0,1,1961.0,16TH,ST,Yes,Ames City Assessor,0.0,Wd Shng,209600,1304.0,0.0,6.0,2.0,10-Jul-20
1645,903201090,1060,136500,40,RL,6854,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,LwQ,317.0,Rec,227.0,212.0,756.0,GasA,TA,N,FuseA,916,144,0,1.0,0.0,1,0,1,1,TA,6,Mod,1,Detchd,1969.0,Unf,1.0,308.0,Fa,TA,Y,0,65,0,0,150,0,0,8,2007,WD ,Normal,1816.0,75.16519823788546,0.2804232804232804,0.0,7377.0,-3299.488372093023,18.503456689711264,1,1090.0,44000,MetalSd,131800,0,F,1.0,2007.0,1969.0,756.0,1,1925.0,ORCHARD,DR,Yes,Ames City Assessor,0.0,MetalSd,175800,1115,0.0,8.0,1.0,10-Jul-20
1646,910226060,1638,139000,50,RM,9060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Gd,Y,SBrkr,967,671,0,0.0,0.0,2,0,4,1,Gd,6,Typ,0,Detchd,1957.0,Unf,1.0,384.0,TA,TA,Y,0,21,0,0,0,0,0,4,2006,WD ,Normal,2605.0,53.35892514395393,1.0,0.0,9465.0,-1211.488372093023,14.68568409931326,1,1638.0,46000,MetalSd,137900,0,F,4.0,2018.0,1957.0,967.0,1,1957.0,MAPLE,AVE,Yes,Ames City Assessor,0.0,MetalSd,183900,208,0.0,7.0,1.0,10-Jul-20
1647,910226060,1638,139000,50,RM,9060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Gd,Y,SBrkr,967,671,0,0.0,0.0,2,0,4,1,Gd,6,Typ,0,Detchd,1957.0,Unf,1.0,384.0,TA,TA,Y,0,21,0,0,0,0,0,4,2006,WD ,Normal,2605.0,53.35892514395393,1.0,0.0,9465.0,-1211.488372093023,14.68568409931326,1,1638.0,46000,MetalSd,137900,0,F,4.0,2018.0,1957.0,967.0,1,1957.0,MAPLE,AVE,Yes,Ames City Assessor,0.0,MetalSd,183900,208,0.0,7.0,1.0,10-Jul-20
1648,916125425,1786,228950,190,RL,164660,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249.0,BLQ,147.0,103.0,1499.0,GasA,Ex,Y,SBrkr,1619,167,0,2.0,0.0,2,0,3,1,TA,7,Typ,2,Attchd,1965.0,Fin,2.0,529.0,TA,TA,Y,670,0,0,0,0,0,700,8,2008,WD ,Normal,3285.0,69.69558599695586,0.06871247498332221,0.0,165189.0,154512.511627907,1.385988171125196,1,1786.0,107800,Plywood,323200,0,F,3.0,2018.0,1965.0,1499.0,1,1965.0,DARTMOOR,RD,Yes,Ames City Assessor,1.0,Plywood,431000,3265,3.78,3.0,2.0,10-Jul-20
1649,534128210,2654,250000,60,RL,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,Unf,0.0,435.0,1054.0,GasA,TA,Y,SBrkr,1512,1142,0,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1968.0,Unf,2.0,619.0,TA,TA,Y,0,65,0,0,222,0,0,8,2006,WD ,Normal,3708.0,67.4217907227616,0.4127134724857685,0.0,11935.0,1258.511627906977,20.94679514034353,1,2654.0,81800,HdBoard,245300,0,F,4.0,2015.0,1968.0,1054.0,1,1968.0,PIERCE,AVE,Yes,Ames City Assessor,0.0,HdBoard,327100,2513.0,0.0,10.0,2.0,10-Jul-20
1650,528328100,2599,333168,60,RL,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422,1177,0,0.0,0.0,2,1,4,1,Gd,10,Typ,1,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668,30,0,0,0,0,0,5,2010,WD ,Normal,3992.0,83.45891783567134,1.0,0.0,15583.0,4906.511627906977,21.38022203683501,1,2599.0,93500,VinylSd,280500,0,F,4.0,2010.0,1999.0,1393.0,1,1999.0,HONEYSUCKLE,RD,Yes,Ames City Assessor,0.0,VinylSd,374000,3403.0,0.0,5.0,3.0,10-Jul-20
